	msp_0019	msp_0023	msp_0041	msp_0128	msp_0141	msp_0293	msp_0351	msp_0377	msp_0436	msp_1126
HD-60:gene_id_139917	0	0	1	0	0	0	0	0	0	0
MH0283_GL0050287	0	0	1	0	0	0	0	0	0	0
HD-23:gene_id_2447	0	0	1	0	0	0	0	0	0	0
V1.CD6-0-PT_GL0177113	0	0	1	0	0	0	0	0	0	0
NOM022_GL0010976	0	0	1	0	0	0	0	0	0	0
AS40:gene_id_68432	0	0	1	0	0	0	0	0	0	0
MH0374_GL0078912	0	0	1	0	0	0	0	0	0	0
L67_gene_16238	0	0	1	0	0	0	0	0	0	0
MH0018_GL0004329	0	0	1	0	0	0	0	0	0	0
MH0138_GL0046022	0	0	1	0	0	0	0	0	0	0
O2.CD2-0_GL0036469	0	0	1	0	0	0	0	0	0	0
MH0400_GL0098460	0	0	1	0	0	0	0	0	0	0
V1.UC17-0_GL0032358	0	0	1	0	0	0	0	0	0	0
MH0168_GL0019072	0	0	1	0	0	0	0	0	0	0
HD-60:gene_id_66840	0	0	1	0	0	0	0	0	0	0
O2.CD2-0_GL0006525	0	0	1	0	0	0	0	0	0	0
RA12_contig:gene_id_185054	0	0	1	0	0	0	0	0	0	0
L69_gene_16912	0	0	1	0	0	0	0	0	0	0
O2.CD2-0_GL0062346	0	0	1	0	0	0	0	0	0	0
V1.UC26-0_GL0170147	0	0	1	0	0	0	0	0	0	0
MH0032_GL0004101	0	0	1	0	0	0	0	0	0	0
MH0018_GL0005003	0	0	1	0	0	0	0	0	0	0
AS121:gene_id_6402	0	0	1	0	0	0	0	0	0	0
L81_gene_1076	0	0	1	0	0	0	0	0	0	0
V1.UC41-0_GL0042289	0	0	1	0	0	0	0	0	0	0
NLM004_GL0053767	0	0	1	0	0	0	0	0	0	0
L92_gene_28734	0	0	1	0	0	0	0	0	0	0
MH0404_GL0106139	0	0	1	0	0	0	0	0	0	0
V1.UC48-0_GL0147521	0	0	1	0	0	0	0	0	0	0
AS54:gene_id_679	0	0	1	0	0	0	0	0	0	0
MH0103_GL0073673	0	0	1	0	0	0	0	0	0	0
RA05_contig:gene_id_175072	0	0	1	0	0	0	0	0	0	0
ED16A_GL0056707	0	0	1	0	0	0	0	0	0	0
MH0421_GL0091278	0	0	1	0	0	0	0	0	0	0
SRA00_contig:gene_id_402217	0	0	1	0	0	0	0	0	0	0
MH0046_GL0021989	0	0	1	0	0	0	0	0	0	0
Unknow_GL0139121	0	0	1	0	0	0	0	0	0	0
MH0429_GL0048769	0	0	1	0	0	0	0	0	0	0
RA04_contig:gene_id_143317	0	0	1	0	0	0	0	0	0	0
MH0018_GL0012132	0	0	1	0	0	0	0	0	0	0
H107_gene_16252	0	0	1	0	0	0	0	0	0	0
H88_gene_2031	0	0	1	0	0	0	0	0	0	0
MH0154_GL0116928	0	0	1	0	0	0	0	0	0	0
NLM016_GL0011173	0	0	1	0	0	0	0	0	0	0
T2D-132A_GL0039854	0	0	1	0	0	0	0	0	0	0
H93_gene_38840	0	0	1	0	0	0	0	0	0	0
MH0222_GL0094981	0	0	1	0	0	0	0	0	0	0
NLM024_GL0010140	0	0	1	0	0	0	0	0	0	0
SZEY-68A_GL0001015	0	0	1	0	0	0	0	0	0	0
L82_gene_32302	0	0	1	0	0	0	0	0	0	0
MH0108_GL0107684	0	0	1	0	0	0	0	0	0	0
MH0257_GL0151094	0	0	1	0	0	0	0	0	0	0
RA00_contig:gene_id_143249	0	0	1	0	0	0	0	0	0	0
MH0085_GL0043665	0	0	1	0	0	0	0	0	0	0
V1.FI32_GL0137986	0	0	1	0	0	0	0	0	0	0
O2.UC16-0_GL0009451	0	0	1	0	0	0	0	0	0	0
MH0034_GL0003945	0	0	1	0	0	0	0	0	0	0
V1.CD50-0_GL0215734	0	0	1	0	0	0	0	0	0	0
MH0049_GL0013782	0	0	1	0	0	0	0	0	0	0
823052294-stool1_GL0091968	0	0	1	0	0	0	0	0	0	0
SZEY-103A_GL0018301	0	0	1	0	0	0	0	0	0	0
NLF006_GL0041077	0	0	1	0	0	0	0	0	0	0
T2D-112A_GL0000646	0	0	1	0	0	0	0	0	0	0
MH0164_GL0023929	0	0	1	0	0	0	0	0	0	0
MH0001_GL0010200	0	0	1	0	0	0	0	0	0	0
MH0132_GL0002575	0	0	1	0	0	0	0	0	0	0
H88_gene_49401	0	0	1	0	0	0	0	0	0	0
SZEY-60A_GL0029370	0	0	1	0	0	0	0	0	0	0
MH0053_GL0039942	0	0	1	0	0	0	0	0	0	0
H75_gene_10290	0	0	1	0	0	0	0	0	0	0
AS57:gene_id_1696	0	0	1	0	0	0	0	0	0	0
MH0001_GL0019709	0	0	1	0	0	0	0	0	0	0
MH0245_GL0193278	0	0	1	0	0	0	0	0	0	0
AS17:gene_id_42018	0	0	1	0	0	0	0	0	0	0
H65_gene_21725	0	0	1	0	0	0	0	0	0	0
MH0276_GL0029183	0	0	1	0	0	0	0	0	0	0
DLM017_GL0061646	0	0	1	0	0	0	0	0	0	0
NLM024_GL0007312	0	0	1	0	0	0	0	0	0	0
L125_gene_51911	0	0	1	0	0	0	0	0	0	0
L7_gene_11299	0	0	1	0	0	0	0	0	0	0
T2D-163A_GL0052784	0	0	1	0	0	0	0	0	0	0
823052294-stool1_GL0085271	0	0	1	0	0	0	0	0	0	0
N013A_GL0076351	0	0	1	0	0	0	0	0	0	0
L67_gene_28372	0	0	1	0	0	0	0	0	0	0
O2.UC24-0_GL0027415	0	0	1	0	0	0	0	0	0	0
V1.UC17-0_GL0026376	0	0	1	0	0	0	0	0	0	0
S_P2_gene_158963	0	0	1	0	0	0	0	0	0	0
AS121:gene_id_5743	0	0	1	0	0	0	0	0	0	0
HD-48:gene_id_2735	0	0	1	0	0	0	0	0	0	0
MH0299_GL0017660	0	0	1	0	0	0	0	0	0	0
MH0401_GL0082356	0	0	1	0	0	0	0	0	0	0
H99_gene_58556	0	0	1	0	0	0	0	0	0	0
O2.UC38-0_GL0084520	0	0	1	0	0	0	0	0	0	0
AS71:gene_id_16387	0	0	1	0	0	0	0	0	0	0
MH0252_GL0117147	0	0	1	0	0	0	0	0	0	0
823052294-stool1_GL0115704	0	0	1	0	0	0	0	0	0	0
MH0276_GL0055693	0	0	1	0	0	0	0	0	0	0
NLM006_GL0087137	0	0	1	0	0	0	0	0	0	0
MH0405_GL0158776	0	0	1	0	0	0	0	0	0	0
L19_gene_794	0	0	1	0	0	0	0	0	0	0
N011A_GL0007364	0	0	1	0	0	0	0	0	0	0
O2.UC43-1_GL0090408	0	0	1	0	0	0	0	0	0	0
MH0138_GL0035583	0	0	1	0	0	0	0	0	0	0
L92_gene_5042	0	0	1	0	0	0	0	0	0	0
823052294-stool1_GL0078574	0	0	1	0	0	0	0	0	0	0
MH0005_GL0003095	0	0	1	0	0	0	0	0	0	0
SZEY-99A_GL0056229	0	0	1	0	0	0	0	0	0	0
MH0157_GL0062559	0	0	1	0	0	0	0	0	0	0
H_P1_gene_433438	0	0	1	0	0	0	0	0	0	0
HD-33:gene_id_27905	0	0	1	0	0	0	0	0	0	0
NLM016_GL0019578	0	0	1	0	0	0	0	0	0	0
L19_gene_12070	0	0	1	0	0	0	0	0	0	0
T2D-2A_GL0034277	0	0	1	0	0	0	0	0	0	0
V1.UC53-0_GL0107880	0	0	1	0	0	0	0	0	0	0
MH0407_GL0014367	0	0	1	0	0	0	0	0	0	0
HD-14:gene_id_1470	0	0	1	0	0	0	0	0	0	0
MH0030_GL0044979	0	0	1	0	0	0	0	0	0	0
MH0164_GL0019733	0	0	1	0	0	0	0	0	0	0
H107_gene_62667	0	0	1	0	0	0	0	0	0	0
RA13_contig:gene_id_216225	0	0	1	0	0	0	0	0	0	0
MH0026_GL0016720	0	0	1	0	0	0	0	0	0	0
O2.UC43-1_GL0042808	0	0	1	0	0	0	0	0	0	0
MH0394_GL0123256	0	0	1	0	0	0	0	0	0	0
MH0401_GL0024466	0	0	1	0	0	0	0	0	0	0
DOM012_GL0019724	0	0	1	0	0	0	0	0	0	0
RA11_contig:gene_id_149242	0	0	1	0	0	0	0	0	0	0
MH0357_GL0030357	0	0	1	0	0	0	0	0	0	0
SRA02_contig:gene_id_380258	0	0	1	0	0	0	0	0	0	0
MH0154_GL0088211	0	0	1	0	0	0	0	0	0	0
MH0132_GL0054066	0	0	1	0	0	0	0	0	0	0
T2D-51A_GL0003640	0	0	1	0	0	0	0	0	0	0
HD-60:gene_id_58348	0	0	1	0	0	0	0	0	0	0
NLM015_GL0041867	0	0	1	0	0	0	0	0	0	0
DOM012_GL0024936	0	0	1	0	0	0	0	0	0	0
NLM008_GL0052615	0	0	1	0	0	0	0	0	0	0
SZEY-44A_GL0047676	0	0	1	0	0	0	0	0	0	0
L124_gene_74799	0	0	1	0	0	0	0	0	0	0
O2.UC24-1_GL0140523	0	0	1	0	0	0	0	0	0	0
MH0427_GL0078733	0	0	1	0	0	0	0	0	0	0
MH0181_GL0137590	0	0	1	0	0	0	0	0	0	0
BGI001A_GL0014388	0	0	1	0	0	0	0	0	0	0
SRA02_contig:gene_id_570498	0	0	1	0	0	0	0	0	0	0
NLM015_GL0050517	0	0	1	0	0	0	0	0	0	0
MH0053_GL0014026	0	0	1	0	0	0	0	0	0	0
MH0005_GL0022072	0	0	1	0	0	0	0	0	0	0
HD-42:gene_id_2040	0	0	1	0	0	0	0	0	0	0
RA15_contig:gene_id_52732	0	0	1	0	0	0	0	0	0	0
DLM027_GL0004060	0	0	1	0	0	0	0	0	0	0
T2D-150A_GL0117336	0	0	1	0	0	0	0	0	0	0
MH0319_GL0020276	0	0	1	0	0	0	0	0	0	0
MH0018_GL0016421	0	0	1	0	0	0	0	0	0	0
T2D-2A_GL0057814	0	0	1	0	0	0	0	0	0	0
823052294-stool1_GL0103282	0	0	1	0	0	0	0	0	0	0
SZEY-20A_GL0021155	0	0	1	0	0	0	0	0	0	0
SRA03_contig:gene_id_548366	0	0	1	0	0	0	0	0	0	0
823052294-stool1_GL0011747	0	0	1	0	0	0	0	0	0	0
L40_gene_14587	0	0	1	0	0	0	0	0	0	0
T2D-109A_GL0033756	0	0	1	0	0	0	0	0	0	0
764892411-stool1_GL0075643	0	0	1	0	0	0	0	0	0	0
O2.UC43-1_GL0054348	0	0	1	0	0	0	0	0	0	0
V1.FI32_GL0086020	0	0	1	0	0	0	0	0	0	0
MH0402_GL0000289	0	0	1	0	0	0	0	0	0	0
MH0389_GL0139905	0	0	1	0	0	0	0	0	0	0
V1.FI27_GL0089810	0	0	1	0	0	0	0	0	0	0
O2.UC16-0_GL0001596	0	0	1	0	0	0	0	0	0	0
SZEY-90A_GL0037198	0	0	1	0	0	0	0	0	0	0
MH0130_GL0064806	0	0	1	0	0	0	0	0	0	0
NOM001_GL0004106	0	0	1	0	0	0	0	0	0	0
MH0187_GL0144148	0	0	1	0	0	0	0	0	0	0
T2D-108A_GL0068176	0	0	1	0	0	0	0	0	0	0
V1.UC56-1_GL0005373	0	0	1	0	0	0	0	0	0	0
L125_gene_40041	0	0	1	0	0	0	0	0	0	0
MH0152_GL0005088	0	0	1	0	0	0	0	0	0	0
O2.UC12-2_GL0114900	0	0	1	0	0	0	0	0	0	0
MH0091_GL0087816	0	0	1	0	0	0	0	0	0	0
SRA01_contig:gene_id_418701	0	0	1	0	0	0	0	0	0	0
O2.UC49-0_GL0099592	0	0	1	0	0	0	0	0	0	0
V1.UC26-0_GL0128496	0	0	1	0	0	0	0	0	0	0
RA00_contig:gene_id_165014	0	0	1	0	0	0	0	0	0	0
NLM004_GL0081667	0	0	1	0	0	0	0	0	0	0
763597684-stool1_GL0079736	0	0	1	0	0	0	0	0	0	0
T2D-163A_GL0040512	0	0	1	0	0	0	0	0	0	0
L27_gene_14741	0	0	1	0	0	0	0	0	0	0
MH0357_GL0133952	0	0	1	0	0	0	0	0	0	0
RA15_contig:gene_id_157745	0	0	1	0	0	0	0	0	0	0
MH0165_GL0052725	0	0	1	0	0	0	0	0	0	0
L67_gene_2058	0	0	1	0	0	0	0	0	0	0
MH0023_GL0021461	0	0	1	0	0	0	0	0	0	0
V1.UC58-0_GL0075800	0	0	1	0	0	0	0	0	0	0
SRA00_contig:gene_id_454032	0	0	1	0	0	0	0	0	0	0
NLM024_GL0030641	0	0	1	0	0	0	0	0	0	0
MH0053_GL0033471	0	0	1	0	0	0	0	0	0	0
MH0400_GL0053455	0	0	1	0	0	0	0	0	0	0
MH0357_GL0118546	0	0	1	0	0	0	0	0	0	0
MH0063_GL0053745	0	0	1	0	0	0	0	0	0	0
AS40:gene_id_81295	0	0	1	0	0	0	0	0	0	0
RA15_contig:gene_id_158524	0	0	1	0	0	0	0	0	0	0
SRA03_contig:gene_id_583651	0	0	1	0	0	0	0	0	0	0
Unknow_GL0160716	0	0	1	0	0	0	0	0	0	0
823052294-stool1_GL0120708	0	0	1	0	0	0	0	0	0	0
SZEY-63A_GL0036577	0	0	1	0	0	0	0	0	0	0
MH0130_GL0038066	0	0	1	0	0	0	0	0	0	0
L114_gene_6111	0	0	1	0	0	0	0	0	0	0
O2.UC16-0_GL0006615	0	0	1	0	0	0	0	0	0	0
T2D-173A_GL0022767	0	0	1	0	0	0	0	0	0	0
RA08_contig:gene_id_199295	0	0	1	0	0	0	0	0	0	0
MH0126_GL0120450	0	0	1	0	0	0	0	0	0	0
V1.UC4-0_GL0113777	0	0	1	0	0	0	0	0	0	0
L15_gene_1548	0	0	1	0	0	0	0	0	0	0
MH0286_GL0099145	0	0	1	0	0	0	0	0	0	0
V1.CD2-0_GL0005511	0	0	1	0	0	0	0	0	0	0
MH0154_GL0110941	0	0	1	0	0	0	0	0	0	0
O2.UC24-2_GL0130314	0	0	1	0	0	0	0	0	0	0
V1.FI09_GL0111390	0	0	1	0	0	0	0	0	0	0
765701615-stool1_GL0005941	0	0	1	0	0	0	0	0	0	0
V1.FI07_GL0137244	0	0	1	0	0	0	0	0	0	0
AS17:gene_id_19804	0	0	1	0	0	0	0	0	0	0
404239096-stool1_GL0014768	0	0	1	0	0	0	0	0	0	0
O2.UC1-1_GL0027865	0	0	1	0	0	0	0	0	0	0
L27_gene_3538	0	0	1	0	0	0	0	0	0	0
RA15_contig:gene_id_80422	0	0	1	0	0	0	0	0	0	0
HD-23:gene_id_6469	0	0	1	0	0	0	0	0	0	0
L67_gene_35927	0	0	1	0	0	0	0	0	0	0
RA01_contig:gene_id_158530	0	0	1	0	0	0	0	0	0	0
AS17:gene_id_39974	0	0	1	0	0	0	0	0	0	0
RA06_contig:gene_id_175327	0	0	1	0	0	0	0	0	0	0
764892411-stool1_GL0073140	0	0	1	0	0	0	0	0	0	0
MH0189_GL0103031	0	0	1	0	0	0	0	0	0	0
T2D-189A_GL0080877	0	0	1	0	0	0	0	0	0	0
159207311-stool2_GL0080786	0	0	1	0	0	0	0	0	0	0
O2.UC12-1_GL0096156	0	0	1	0	0	0	0	0	0	0
MH0026_GL0023713	0	0	1	0	0	0	0	0	0	0
T2D-163A_GL0029788	0	0	1	0	0	0	0	0	0	0
O2.UC43-0_GL0029994	0	0	1	0	0	0	0	0	0	0
S_P2_gene_514996	0	0	1	0	0	0	0	0	0	0
404239096-stool1_GL0038026	0	0	1	0	0	0	0	0	0	0
HD-56:gene_id_32519	0	0	1	0	0	0	0	0	0	0
MH0276_GL0150901	0	0	1	0	0	0	0	0	0	0
MH0120_GL0019141	0	0	1	0	0	0	0	0	0	0
T2D-8A_GL0069427	0	0	1	0	0	0	0	0	0	0
T2D-192A_GL0060666	0	0	1	0	0	0	0	0	0	0
DLM027_GL0000324	0	0	1	0	0	0	0	0	0	0
T2D-15A_GL0030325	0	0	1	0	0	0	0	0	0	0
HD-62:gene_id_27728	0	0	1	0	0	0	0	0	0	0
ED20A_GL0087606	0	0	1	0	0	0	0	0	0	0
V1.UC17-0_GL0002755	0	0	1	0	0	0	0	0	0	0
V1.UC26-0_GL0075397	0	0	1	0	0	0	0	0	0	0
RA06_contig:gene_id_150224	0	0	1	0	0	0	0	0	0	0
L111_gene_43539	0	0	1	0	0	0	0	0	0	0
V1.FI27_GL0028782	0	0	1	0	0	0	0	0	0	0
DLF010_GL0000271	0	0	1	0	0	0	0	0	0	0
V1.UC17-0_GL0016648	0	0	1	0	0	0	0	0	0	0
Unknow_GL0172017	0	0	1	0	0	0	0	0	0	0
ED20A_GL0022602	0	0	1	0	0	0	0	0	0	0
MH0053_GL0039564	0	0	1	0	0	0	0	0	0	0
MH0389_GL0094937	0	0	1	0	0	0	0	0	0	0
MH0141_GL0012246	0	0	1	0	0	0	0	0	0	0
HD-17:gene_id_22427	0	0	1	0	0	0	0	0	0	0
MH0245_GL0127608	0	0	1	0	0	0	0	0	0	0
T2D-8A_GL0028991	0	0	1	0	0	0	0	0	0	0
404239096-stool1_GL0004355	0	0	1	0	0	0	0	0	0	0
MH0390_GL0180532	0	0	1	0	0	0	0	0	0	0
MH0001_GL0009187	0	0	1	0	0	0	0	0	0	0
MH0005_GL0017716	0	0	1	0	0	0	0	0	0	0
O2.UC6-0_GL0059212	0	0	1	0	0	0	0	0	0	0
MH0414_GL0050826	0	0	1	0	0	0	0	0	0	0
T2D-108A_GL0061149	0	0	1	0	0	0	0	0	0	0
L19_gene_5719	0	0	1	0	0	0	0	0	0	0
MH0001_GL0002463	0	0	1	0	0	0	0	0	0	0
RA05_contig:gene_id_205689	0	0	1	0	0	0	0	0	0	0
V1.UC17-0_GL0031992	0	0	1	0	0	0	0	0	0	0
RA15_contig:gene_id_113770	0	0	1	0	0	0	0	0	0	0
RA04_contig:gene_id_121828	0	0	1	0	0	0	0	0	0	0
MH0389_GL0167341	0	0	1	0	0	0	0	0	0	0
DLM027_GL0024916	0	0	1	0	0	0	0	0	0	0
V1.UC4-0_GL0000089	0	0	1	0	0	0	0	0	0	0
MH0389_GL0087184	0	0	1	0	0	0	0	0	0	0
L27_gene_3796	0	0	1	0	0	0	0	0	0	0
SZEY-44A_GL0021942	0	0	1	0	0	0	0	0	0	0
DOM012_GL0077957	0	0	1	0	0	0	0	0	0	0
MH0138_GL0038950	0	0	1	0	0	0	0	0	0	0
MH0138_GL0047252	0	0	1	0	0	0	0	0	0	0
SZEY-63A_GL0020536	0	0	1	0	0	0	0	0	0	0
NOM013_GL0067687	0	0	1	0	0	0	0	0	0	0
L114_gene_41117	0	0	1	0	0	0	0	0	0	0
NLM024_GL0011580	0	0	1	0	0	0	0	0	0	0
H_P2_gene_4792	0	0	1	0	0	0	0	0	0	0
O2.CD2-0_GL0033883	0	0	1	0	0	0	0	0	0	0
MH0126_GL0092852	0	0	1	0	0	0	0	0	0	0
MH0138_GL0017387	0	0	1	0	0	0	0	0	0	0
MH0154_GL0125240	0	0	1	0	0	0	0	0	0	0
NOF010_GL0006514	0	0	1	0	0	0	0	0	0	0
AS122:gene_id_39111	0	0	1	0	0	0	0	0	0	0
DLF003_GL0023239	0	0	1	0	0	0	0	0	0	0
MH0005_GL0009041	0	0	1	0	0	0	0	0	0	0
HD-18:gene_id_21195	0	0	1	0	0	0	0	0	0	0
L30_gene_6380	0	0	1	0	0	0	0	0	0	0
AS54:gene_id_39161	0	0	1	0	0	0	0	0	0	0
L87_gene_1278	0	0	1	0	0	0	0	0	0	0
MH0031_GL0042998	0	0	1	0	0	0	0	0	0	0
O2.UC16-0_GL0001321	0	0	1	0	0	0	0	0	0	0
MH0392_GL0040950	0	0	1	0	0	0	0	0	0	0
L21_gene_70	0	0	1	0	0	0	0	0	0	0
V1.UC38-0_GL0147699	0	0	1	0	0	0	0	0	0	0
NLM025_GL0020116	0	0	1	0	0	0	0	0	0	0
MH0430_GL0133551	0	0	1	0	0	0	0	0	0	0
O2.UC29-0_GL0057800	0	0	1	0	0	0	0	0	0	0
O2.UC16-0_GL0012553	0	0	1	0	0	0	0	0	0	0
MH0138_GL0022985	0	0	1	0	0	0	0	0	0	0
RA00_contig:gene_id_106622	0	0	1	0	0	0	0	0	0	0
L15_gene_5624	0	0	1	0	0	0	0	0	0	0
L30_gene_22817	0	0	1	0	0	0	0	0	0	0
HD-60:gene_id_152230	0	0	1	0	0	0	0	0	0	0
RA12_contig:gene_id_321050	0	0	1	0	0	0	0	0	0	0
MH0031_GL0027303	0	0	1	0	0	0	0	0	0	0
MH0264_GL0044313	0	0	1	0	0	0	0	0	0	0
T2D-108A_GL0107633	0	0	1	0	0	0	0	0	0	0
HD-9:gene_id_20299	0	0	1	0	0	0	0	0	0	0
MH0383_GL0065114	0	0	1	0	0	0	0	0	0	0
HD-60:gene_id_126229	0	0	1	0	0	0	0	0	0	0
MH0126_GL0072392	0	0	1	0	0	0	0	0	0	0
L19_gene_757	0	0	1	0	0	0	0	0	0	0
H75_gene_1404	0	0	1	0	0	0	0	0	0	0
AS71:gene_id_17731	0	0	1	0	0	0	0	0	0	0
SZEY-68A_GL0058412	0	0	1	0	0	0	0	0	0	0
MH0165_GL0072345	0	0	1	0	0	0	0	0	0	0
MH0404_GL0063204	0	0	1	0	0	0	0	0	0	0
SRA02_contig:gene_id_146074	0	0	1	0	0	0	0	0	0	0
MH0031_GL0040576	0	0	1	0	0	0	0	0	0	0
MH0031_GL0025144	0	0	1	0	0	0	0	0	0	0
V1.UC26-0_GL0132168	0	0	1	0	0	0	0	0	0	0
AS103:gene_id_31448	0	0	1	0	0	0	0	0	0	0
MH0096_GL0110403	0	0	1	0	0	0	0	0	0	0
HD-29:gene_id_8142	0	0	1	0	0	0	0	0	0	0
MH0319_GL0055898	0	0	1	0	0	0	0	0	0	0
MH0454_GL0197834	0	0	1	0	0	0	0	0	0	0
N002A_GL0032706	0	0	1	0	0	0	0	0	0	0
HD-33:gene_id_65832	0	0	1	0	0	0	0	0	0	0
L19_gene_3809	0	0	1	0	0	0	0	0	0	0
RA06_contig:gene_id_240412	0	0	1	0	0	0	0	0	0	0
BGI-33A_GL0061755	0	0	1	0	0	0	0	0	0	0
T2D-49A_GL0011693	0	0	1	0	0	0	0	0	0	0
ED13A_GL0046866	0	0	1	0	0	0	0	0	0	0
H_P1_gene_485873	0	0	1	0	0	0	0	0	0	0
158802708-stool1_GL0097673	0	0	1	0	0	0	0	0	0	0
MH0319_GL0032629	0	0	1	0	0	0	0	0	0	0
DLF010_GL0043646	0	0	1	0	0	0	0	0	0	0
L67_gene_40234	0	0	1	0	0	0	0	0	0	0
L115_gene_90617	0	0	0	1	0	0	0	0	0	0
MH0311_GL0081704	0	0	0	1	0	0	0	0	0	0
V1.UC50-1_GL0197462	0	0	0	1	0	0	0	0	0	0
L115_gene_6516	0	0	0	1	0	0	0	0	0	0
L103_gene_11235	0	0	0	1	0	0	0	0	0	0
MH0246_GL0083155	0	0	0	1	0	0	0	0	0	0
L115_gene_9875	0	0	0	1	0	0	0	0	0	0
L115_gene_62752	0	0	0	1	0	0	0	0	0	0
L115_gene_8374	0	0	0	1	0	0	0	0	0	0
L55_gene_96686	0	0	0	1	0	0	0	0	0	0
V1.FI08_GL0082263	0	0	0	1	0	0	0	0	0	0
L115_gene_88821	0	0	0	1	0	0	0	0	0	0
MH0376_GL0095032	0	0	0	1	0	0	0	0	0	0
L115_gene_57776	0	0	0	1	0	0	0	0	0	0
MH0246_GL0133982	0	0	0	1	0	0	0	0	0	0
MH0246_GL0098653	0	0	0	1	0	0	0	0	0	0
L70_gene_81447	0	0	0	1	0	0	0	0	0	0
L115_gene_53552	0	0	0	1	0	0	0	0	0	0
L115_gene_90301	0	0	0	1	0	0	0	0	0	0
MH0162_GL0054151	0	0	0	1	0	0	0	0	0	0
L70_gene_79273	0	0	0	1	0	0	0	0	0	0
L70_gene_59553	0	0	0	1	0	0	0	0	0	0
L115_gene_9428	0	0	0	1	0	0	0	0	0	0
MH0211_GL0043827	0	0	0	1	0	0	0	0	0	0
L70_gene_63206	0	0	0	1	0	0	0	0	0	0
MH0211_GL0018400	0	0	0	1	0	0	0	0	0	0
SRA00_contig:gene_id_65619	0	0	0	1	0	0	0	0	0	0
T2D-29A_GL0086464	0	0	0	1	0	0	0	0	0	0
SRA03_contig:gene_id_45797	0	0	0	1	0	0	0	0	0	0
MH0246_GL0101018	0	0	0	1	0	0	0	0	0	0
T2D-29A_GL0030624	0	0	0	1	0	0	0	0	0	0
MH0211_GL0072156	0	0	0	1	0	0	0	0	0	0
765701615-stool1_GL0048250	0	0	0	1	0	0	0	0	0	0
MH0211_GL0192483	0	0	0	1	0	0	0	0	0	0
MH0246_GL0043731	0	0	0	1	0	0	0	0	0	0
MH0246_GL0043249	0	0	0	1	0	0	0	0	0	0
L70_gene_29590	0	0	0	1	0	0	0	0	0	0
MH0211_GL0038541	0	0	0	1	0	0	0	0	0	0
MH0192_GL0148260	0	0	0	1	0	0	0	0	0	0
MH0246_GL0044174	0	0	0	1	0	0	0	0	0	0
T2D-78A_GL0015013	0	0	0	1	0	0	0	0	0	0
MH0246_GL0009786	0	0	0	1	0	0	0	0	0	0
MH0211_GL0044743	0	0	0	1	0	0	0	0	0	0
L115_gene_70939	0	0	0	1	0	0	0	0	0	0
MH0246_GL0085247	0	0	0	1	0	0	0	0	0	0
MH0246_GL0076352	0	0	0	1	0	0	0	0	0	0
MH0246_GL0006545	0	0	0	1	0	0	0	0	0	0
MH0192_GL0166107	0	0	0	1	0	0	0	0	0	0
MH0311_GL0062814	0	0	0	1	0	0	0	0	0	0
MH0246_GL0064325	0	0	0	1	0	0	0	0	0	0
SRA00_contig:gene_id_109759	0	0	0	1	0	0	0	0	0	0
MH0142_GL0131463	0	0	0	1	0	0	0	0	0	0
MH0246_GL0091481	0	0	0	1	0	0	0	0	0	0
159571453-stool2_GL0021838	0	0	0	1	0	0	0	0	0	0
O2.UC4-1_GL0149609	0	0	0	1	0	0	0	0	0	0
SRA02_contig:gene_id_233871	0	0	0	1	0	0	0	0	0	0
MH0246_GL0034641	0	0	0	1	0	0	0	0	0	0
675950834-stool1_GL0087750	0	0	0	1	0	0	0	0	0	0
SRA00_contig:gene_id_275150	0	0	0	1	0	0	0	0	0	0
MH0311_GL0143247	0	0	0	1	0	0	0	0	0	0
L115_gene_1418	0	0	0	1	0	0	0	0	0	0
NOF009_GL0018106	0	0	0	1	0	0	0	0	0	0
MH0246_GL0028467	0	0	0	1	0	0	0	0	0	0
L115_gene_1440	0	0	0	1	0	0	0	0	0	0
T2D-6A_GL0110568	0	0	0	1	0	0	0	0	0	0
O2.UC7-1_GL0090190	0	0	0	1	0	0	0	0	0	0
MH0211_GL0104434	0	0	0	1	0	0	0	0	0	0
H_P1_gene_234774	0	0	0	1	0	0	0	0	0	0
MH0457_GL0151986	0	0	0	1	0	0	0	0	0	0
MH0142_GL0046924	0	0	0	1	0	0	0	0	0	0
RA12_contig:gene_id_94083	0	0	0	1	0	0	0	0	0	0
MH0246_GL0098652	0	0	0	1	0	0	0	0	0	0
158256496-stool1_GL0012636	0	0	0	1	0	0	0	0	0	0
L55_gene_95830	0	0	0	1	0	0	0	0	0	0
MH0368_GL0095689	0	0	0	1	0	0	0	0	0	0
L70_gene_1873	0	0	0	1	0	0	0	0	0	0
L70_gene_65469	0	0	0	1	0	0	0	0	0	0
MH0246_GL0046132	0	0	0	1	0	0	0	0	0	0
V1.FI16_GL0010739	0	0	0	1	0	0	0	0	0	0
MH0142_GL0018835	0	0	0	1	0	0	0	0	0	0
L55_gene_93673	0	0	0	1	0	0	0	0	0	0
MH0246_GL0083150	0	0	0	1	0	0	0	0	0	0
MH0376_GL0068486	0	0	0	1	0	0	0	0	0	0
L70_gene_28879	0	0	0	1	0	0	0	0	0	0
MH0092_GL0100136	0	0	0	1	0	0	0	0	0	0
RA12_contig:gene_id_132273	0	0	0	1	0	0	0	0	0	0
L55_gene_100390	0	0	0	1	0	0	0	0	0	0
L55_gene_193405	0	0	0	1	0	0	0	0	0	0
